Date,Country,HomeCountry,Home,AwayCountry,Away,HomeGoals,AwayGoals,HomeExGoals,AwayExGoals,HFA,EloChange,HomeElo,AwayElo,HomeTilt,AwayTilt,HomeRank,AwayRank,day_name,period,day_type,stadium,stint_id,coach,start_date,end_date
17/10/2009,NED,NED,Breda,NED,Vitesse,4,0,1.626165628,1.032010317,82.55703735,10.21524811,1482.482422,1445.109131,1.051619649,1.074345231,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,21,Robert Maaskant,01/07/2008,20/08/2010
28/08/1982,NED,NED,Breda,NED,Go Ahead Eagles,0,0,1.678170562,1.21482718,103.9549561,-1.776998162,1483.448975,1525.002197,0.997044921,1.221434593,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,42,Jo Jansen,22/01/1979,30/06/1983
28/08/2010,NED,NED,Breda,NED,Venlo,2,0,1.876773834,0.895605505,92.15623474,5.214174747,1469.570557,1371.926392,1.057662129,1.019646049,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,20,Gert Aandewiel,21/08/2010,30/06/2011
13/04/2013,NED,NED,Breda,NED,Nijmegen,2,0,1.418801188,1.125710964,81.16311646,9.254553795,1426.273193,1445.245117,1.013984442,1.026702285,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,17,Nebojsa Gudelj,21/11/2012,13/10/2014
10/04/2010,NED,NED,Breda,NED,Roda,1,0,1.728780627,1.122078657,91.48868561,5.096109867,1462.526123,1436.483643,1.090312719,1.141041994,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,21,Robert Maaskant,01/07/2008,20/08/2010
27/02/1982,NED,NED,Breda,NED,Nijmegen,1,0,1.721184492,0.844686925,102.6551743,4.060683727,1505.270264,1434.703003,1.06294322,0.965068042,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,42,Jo Jansen,22/01/1979,30/06/1983
25/09/1982,NED,NED,Breda,NED,Sparta Rotterdam,1,2,1.516735315,1.318672419,101.8677139,-8.434340477,1475.758057,1550.891724,0.967350423,1.234006047,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,42,Jo Jansen,22/01/1979,30/06/1983
20/05/1995,NED,NED,Breda,NED,Heerenveen,2,3,1.835602403,1.00789535,87.70986938,-11.16948605,1470.804443,1421.722778,1.157117963,1.065683246,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,32,Ronald Spelbos,01/01/1993,30/06/1995
10/03/2007,NED,NED,Breda,NED,Heracles,1,1,1.809756279,0.861674607,89.56040192,-5.029221058,1487.094849,1384.450439,1.101263404,0.966219723,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,22,Ernie Brandts,01/07/2006,30/06/2008
27/01/2018,NED,NED,Breda,NED,Venlo,0,1,1.324112177,1.131126761,62.41482925,-8.826724052,1288.317627,1320.348022,0.996175528,0.978135884,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,13,Stijn Vreven,01/01/2017,30/06/2018
16/09/1978,NED,NED,Breda,NED,Nijmegen,2,2,1.624918699,0.837203801,116.7384872,-3.878639221,1524.629761,1499.168701,1.003369212,0.943306267,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,43,Hans Dorjee,01/07/1977,30/06/1979
08/03/1980,NED,NED,Breda,NED,Utrecht,0,0,1.337013125,1.174442172,120.749939,-0.576789796,1435.936401,1536.624268,0.942536771,1.039450645,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,42,Jo Jansen,22/01/1979,30/06/1983
03/11/1984,NED,NED,Breda,NED,Den Bosch,0,0,1.261384964,1.186804414,92.97209167,-0.284755558,1376.756348,1459.832275,0.971674204,0.984674335,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,39,Bob Maaskant,01/07/1984,30/06/1986
11/05/1985,NED,NED,Breda,NED,Zwolle,7,3,1.619803309,1.041319132,91.82080078,11.18887138,1346.51416,1340.921631,0.975985408,1.154014826,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,39,Bob Maaskant,01/07/1984,30/06/1986
02/02/2013,NED,NED,Breda,NED,Zwolle,3,0,1.672889233,0.86320889,81.30845642,7.0832901,1415.180786,1324.432495,1.03364718,0.936938345,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,17,Nebojsa Gudelj,21/11/2012,13/10/2014
04/10/1980,NED,NED,Breda,NED,Willem II,0,2,1.622530937,1.052417398,115.3616943,-14.47312832,1475.581787,1502.856323,1.031540513,1.066977739,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,42,Jo Jansen,22/01/1979,30/06/1983
08/12/2001,NED,NED,Breda,NED,Waalwijk,0,1,1.554584026,0.999552548,101.0254898,-10.65312099,1540.537476,1532.730347,0.979012251,1.011904716,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,27,Henk ten Cate,01/07/2000,30/06/2003
30/09/1978,NED,NED,Breda,NED,Den Haag,3,1,1.642622113,0.947542369,116.9840546,7.153072834,1521.377808,1517.708984,1.035744905,0.988914013,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,43,Hans Dorjee,01/07/1977,30/06/1979
24/01/2004,NED,NED,Breda,NED,Volendam,3,2,2.201904297,0.801191092,98.83917999,2.392605305,1530.497192,1356.716797,0.987500191,1.086734295,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,26,Ton Lokhoff,01/07/2003,30/12/2005
15/12/1984,NED,NED,Breda,NED,Groningen,1,2,1.209612012,1.807224751,96.51053619,-5.178151131,1363.788086,1562.925293,0.953207374,1.181947827,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,39,Bob Maaskant,01/07/1984,30/06/1986
03/04/1982,NED,NED,Breda,NED,Utrecht,1,0,1.249039888,1.356703877,99.14356995,8.939082146,1500.304565,1636.269287,1.02341938,0.994294941,,68,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,42,Jo Jansen,22/01/1979,30/06/1983
19/04/1980,NED,NED,Breda,NED,PSV,2,4,1.079517245,1.423500657,121.3626709,-8.417121887,1480.862183,1679.245239,0.958855391,0.924692512,,54,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,42,Jo Jansen,22/01/1979,30/06/1983
26/02/2011,NED,NED,Breda,NED,Den Haag,3,2,1.585798502,1.136028171,98.5851593,5.933226585,1488.228149,1503.440186,1.081319928,1.1067909,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,20,Gert Aandewiel,21/08/2010,30/06/2011
07/04/2018,NED,NED,Breda,NED,Vitesse,1,0,1.160260201,1.416726112,64.53009033,9.573480606,1315.103149,1437.7146,0.994021714,1.031478167,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,13,Stijn Vreven,01/01/2017,30/06/2018
18/10/2008,NED,NED,Breda,NED,PSV,2,1,1.081728458,1.22375834,89.47853088,9.289186478,1553.078735,1685.885498,1.071542263,0.812562943,,59,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,21,Robert Maaskant,01/07/2008,20/08/2010
16/03/1985,NED,NED,Breda,NED,Volendam,1,0,1.386452913,1.064865112,94.08197784,6.729219913,1360.662231,1403.287842,0.950316072,1.026639581,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,39,Bob Maaskant,01/07/1984,30/06/1986
20/09/2025,NED,NED,Breda,NED,Heracles,2,1,1.449728608,1.203090072,60.29186249,6.955882549,1351.057373,1369.272095,0.957357347,1.095172167,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,0,Carl Hoefkens,01/07/2024,31/12/2028
15/01/1977,NED,NED,Breda,NED,De Graafschap,1,0,1.950150847,0.837762475,128.2669678,3.308758497,1517.577271,1433.635742,1.017975688,1.05576098,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,44,Bob Maaskant,01/07/1975,30/06/1977
14/02/2004,NED,NED,Breda,NED,Roda,0,0,1.560460925,1.177212238,91.48410797,-1.995944619,1546.490112,1567.684448,1.027109981,1.11440134,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,26,Ton Lokhoff,01/07/2003,30/12/2005
09/03/1996,NED,NED,Breda,NED,Go Ahead Eagles,2,0,2.089644909,0.954991519,78.19281006,4.893140793,1565.324707,1446.287964,1.098109007,1.163655996,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,31,Wim Rijsbergen,01/07/1995,30/06/1997
21/04/2001,NED,NED,Breda,NED,Alkmaar,0,0,1.671437979,1.039080501,84.52918243,-3.090051413,1456.110229,1429.652832,0.944400728,1.169166684,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,27,Henk ten Cate,01/07/2000,30/06/2003
12/04/2025,NED,NED,Breda,NED,Go Ahead Eagles,1,1,1.118300319,1.581520796,59.46826172,2.831555367,1367.253906,1527.863892,0.982875049,1.070259452,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,0,Carl Hoefkens,01/07/2024,31/12/2028
13/03/2004,NED,NED,Breda,NED,Zwolle,3,1,2.069627762,0.714151442,86.93215942,3.223053932,1541.552002,1341.873901,0.988860488,0.936147213,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,26,Ton Lokhoff,01/07/2003,30/12/2005
20/10/2012,NED,NED,Breda,NED,Vitesse,0,3,1.291314602,1.321056247,88.3843689,-13.21435928,1427.906494,1527.458252,1.029750109,1.065801144,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,19,John Karelse,01/07/2011,23/10/2012
18/11/2017,NED,NED,Breda,NED,Ajax,0,8,0.693546832,2.452327728,59.70796585,-4.99974966,1266.708374,1651.4198,0.979210734,1.02665782,,61,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,13,Stijn Vreven,01/01/2017,30/06/2018
01/12/1984,NED,NED,Breda,NED,Go Ahead Eagles,0,1,1.476153374,1.355256796,96.14393616,-8.212615013,1377.881348,1456.335449,0.970465958,1.213368893,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,39,Bob Maaskant,01/07/1984,30/06/1986
18/10/1997,NED,NED,Breda,NED,Waalwijk,4,0,1.657120466,1.024695635,84.54130554,10.30378628,1498.027344,1468.69458,1.052560329,1.051738858,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,30,Herbert Neumann,01/07/1997,08/10/1998
29/11/2014,NED,NED,Breda,NED,Utrecht,1,5,1.488231063,1.297503591,83.68096161,-16.93072701,1350.157959,1413.207397,1.033366084,1.143591762,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,16,Eric Hellemons,13/10/2014,01/01/2015
16/12/1995,NED,NED,Breda,NED,Waalwijk,0,1,1.643641949,1.017644882,79.82601929,-10.67793083,1566.339111,1537.243042,1.12494421,1.002382874,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,31,Wim Rijsbergen,01/07/1995,30/06/1997
11/02/2012,NED,NED,Breda,NED,Ajax,0,2,1.036451459,1.911339879,106.3028107,-5.902838707,1440.418945,1702.624634,1.057793379,1.10641706,,43,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,19,John Karelse,01/07/2011,23/10/2012
07/03/1981,NED,NED,Breda,NED,Maastricht,4,0,1.487668991,1.23991096,110.9875031,14.22234249,1477.081665,1555.275024,1.0270046,1.074918866,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,42,Jo Jansen,22/01/1979,30/06/1983
01/11/1997,NED,NED,Breda,NED,De Graafschap,2,0,1.611426473,1.030058503,81.35198212,7.805418015,1516.266113,1499.268311,1.061825395,1.049949646,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,30,Herbert Neumann,01/07/1997,08/10/1998
30/03/1985,NED,NED,Breda,NED,PSV,0,0,0.75094825,2.343444586,92.12679291,6.539371014,1363.529541,1727.401855,0.926950991,1.031625509,,25,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,39,Bob Maaskant,01/07/1984,30/06/1986
22/11/2008,NED,NED,Breda,NED,Nijmegen,1,1,1.489068627,0.938554466,92.09780884,-3.169140816,1559.558105,1537.623047,1.028491616,0.962993801,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,21,Robert Maaskant,01/07/2008,20/08/2010
14/01/1995,NED,NED,Breda,NED,Willem II,0,0,1.5100317,1.259953976,89.33679962,-0.957563519,1477.735718,1533.70105,1.166521668,1.040703416,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,32,Ronald Spelbos,01/01/1993,30/06/1995
05/05/1979,NED,NED,Breda,NED,Alkmaar,2,3,1.272104144,1.650105119,121.7442551,-5.9604249,1528.19104,1719.016479,0.947100282,1.160237551,,31,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,42,Jo Jansen,22/01/1979,30/06/1983
12/10/1996,NED,NED,Breda,NED,Twente,1,2,1.619375229,1.191334248,76.07561493,-9.504018784,1569.894897,1585.818726,1.115885854,1.058033824,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,31,Wim Rijsbergen,01/07/1995,30/06/1997
08/02/2014,NED,NED,Breda,NED,Roda,2,0,1.91736412,1.232896566,83.22067261,7.135077,1411.239014,1378.737671,1.063391209,1.295377374,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,17,Nebojsa Gudelj,21/11/2012,13/10/2014
08/03/2014,NED,NED,Breda,NED,Vitesse,1,2,1.263433576,1.434378147,85.15949249,-6.813695431,1421.905151,1550.750732,1.019539595,1.107708812,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,17,Nebojsa Gudelj,21/11/2012,13/10/2014
10/05/2003,NED,NED,Breda,NED,Utrecht,2,0,1.497255325,1.008813143,100.6566696,8.082191467,1544.747681,1549.782104,0.873313367,1.100781441,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,27,Henk ten Cate,01/07/2000,30/06/2003
17/04/1976,NED,NED,Breda,NED,Ajax,0,0,0.987385035,2.110601425,118.2800064,4.871343613,1466.40332,1769.62207,1.002127051,0.966616988,,15,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,44,Bob Maaskant,01/07/1975,30/06/1977
10/08/2013,NED,NED,Breda,NED,Heerenveen,0,2,1.559318423,1.33247292,84.15862274,-12.62747192,1417.23877,1459.006958,1.000506759,1.258084416,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,17,Nebojsa Gudelj,21/11/2012,13/10/2014
19/01/1980,NED,NED,Breda,NED,Ajax,0,1,0.993555188,2.442719698,120.4399872,-2.885446787,1435.957642,1779.588013,0.950064957,1.173069835,,12,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,42,Jo Jansen,22/01/1979,30/06/1983
20/11/1982,NED,NED,Breda,NED,Alkmaar,2,1,1.100652456,1.703518867,100.5484314,10.7160635,1410.124756,1618.911133,0.98729682,0.994959116,,84,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,42,Jo Jansen,22/01/1979,30/06/1983
02/02/1980,NED,NED,Breda,NED,Go Ahead Eagles,1,0,1.438949585,1.175167322,121.095047,6.95986557,1433.072266,1512.303833,0.936609805,1.097635984,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,42,Jo Jansen,22/01/1979,30/06/1983
22/09/1979,NED,NED,Breda,NED,Alkmaar,0,3,1.191924691,1.882316232,121.0822678,-8.592309952,1475.202515,1704.315674,0.964455009,1.150281668,,40,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,42,Jo Jansen,22/01/1979,30/06/1983
20/12/2025,NED,NED,Breda,NED,Telstar,0,1,1.384950161,1.083173871,67.1672287,-9.725604057,1326.813477,1328.785889,0.942127109,0.995699644,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,0,Carl Hoefkens,01/07/2024,31/12/2028
30/11/2013,NED,NED,Breda,NED,Groningen,2,2,1.511161089,1.231699109,87.25020599,-1.667583942,1423.447876,1452.214111,1.063947558,1.092952609,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,17,Nebojsa Gudelj,21/11/2012,13/10/2014
13/11/2010,NED,NED,Breda,NED,Twente,2,1,0.882205844,1.707846999,91.95433044,12.35542679,1467.907593,1730.143555,1.026928544,0.894242764,,38,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,20,Gert Aandewiel,21/08/2010,30/06/2011
19/03/2011,NED,NED,Breda,NED,Groningen,0,1,1.587875724,1.273078918,102.2955627,-9.441885948,1482.217773,1523.492432,1.089335442,1.17477119,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,20,Gert Aandewiel,21/08/2010,30/06/2011
27/03/1976,NED,NED,Breda,NED,Go Ahead Eagles,3,1,1.591192126,1.098181844,119.3108292,8.53932476,1461.656616,1507.446899,1.000526071,1.084014654,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,44,Bob Maaskant,01/07/1975,30/06/1977
11/12/2010,NED,NED,Breda,NED,Utrecht,3,1,1.343619585,1.150329709,96.87102509,10.72950363,1490.780396,1567.194946,1.05649209,0.990413785,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,20,Gert Aandewiel,21/08/2010,30/06/2011
22/10/1994,NED,NED,Breda,NED,Sparta Rotterdam,1,3,1.876565576,1.238595843,82.7618866,-14.17491817,1471.857178,1464.313843,1.174841762,1.223408222,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,32,Ronald Spelbos,01/01/1993,30/06/1995
20/08/2011,NED,NED,Breda,NED,Groningen,2,2,1.544700503,1.362469077,107.377327,-0.392709672,1442.671265,1536.397461,1.065155983,1.215543985,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,19,John Karelse,01/07/2011,23/10/2012
24/09/1994,NED,NED,Breda,NED,Roda,2,4,1.525216818,1.265577197,84.15262604,-12.32650948,1469.093384,1515.197266,1.13789463,1.081277967,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,32,Ronald Spelbos,01/01/1993,30/06/1995
29/09/2007,NED,NED,Breda,NED,PSV,1,1,0.84946841,2.0724051,77.82964325,5.764799595,1460.336426,1766.491821,1.125151157,0.883794904,,29,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,22,Ernie Brandts,01/07/2006,30/06/2008
01/04/1978,NED,NED,Breda,NED,Volendam,3,3,1.778474689,0.847952783,120.9455948,-4.735706329,1553.295166,1495.428467,0.951428056,1.079959154,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,43,Hans Dorjee,01/07/1977,30/06/1979
30/10/1993,NED,NED,Breda,NED,Ajax,0,5,0.818997025,2.400313854,75.40111542,-5.273620129,1415.775635,1758.682129,1.042872787,1.024074674,,23,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,32,Ronald Spelbos,01/01/1993,30/06/1995
16/10/1993,NED,NED,Breda,NED,Heerenveen,6,0,1.416631937,0.934716761,75.02481079,13.97174358,1410.5802,1390.63208,1.015767932,0.943631411,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,32,Ronald Spelbos,01/01/1993,30/06/1995
24/11/2001,NED,NED,Breda,NED,Groningen,5,0,1.84137392,0.795497835,102.2451401,7.661739349,1501.401611,1398.44873,0.940617442,0.976189077,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,27,Henk ten Cate,01/07/2000,30/06/2003
02/12/2006,NED,NED,Breda,NED,Twente,0,0,1.22299695,1.539769053,85.95770264,2.053831339,1416.754395,1575.098999,1.106640458,0.983906984,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,22,Ernie Brandts,01/07/2006,30/06/2008
23/03/2002,NED,NED,Breda,NED,Vitesse,3,3,1.288924575,1.072508574,101.1216507,-1.082237005,1553.353149,1616.726196,1.000227213,0.896104276,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,27,Henk ten Cate,01/07/2000,30/06/2003
14/04/1979,NED,NED,Breda,NED,Twente,3,1,1.259963036,1.170765281,116.1384659,11.48527527,1500.977905,1619.898438,0.944718301,0.967485011,,89,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,42,Jo Jansen,22/01/1979,30/06/1983
25/08/2018,NED,NED,Breda,NED,Excelsior,0,2,1.445424318,1.127396822,66.93221283,-13.37356853,1325.746704,1332.418823,0.998653173,1.051448107,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,12,Mitchell van der Gaag,01/07/2018,18/03/2019
29/10/1977,NED,NED,Breda,NED,Telstar,2,2,1.720738053,0.742939711,123.2622299,-5.369189739,1522.973022,1437.837646,0.887676597,1.009911776,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,43,Hans Dorjee,01/07/1977,30/06/1979
24/03/2012,NED,NED,Breda,NED,Nijmegen,1,1,1.356296659,1.094789624,107.5806885,-1.762613773,1470.676636,1516.371582,1.026510954,0.99008745,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,19,John Karelse,01/07/2011,23/10/2012
12/01/2008,NED,NED,Breda,NED,Venlo,0,0,2.019943953,0.86746645,80.47303772,-5.609203815,1459.044678,1319.182739,1.068263769,1.024789095,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,22,Ernie Brandts,01/07/2006,30/06/2008
14/02/1981,NED,NED,Breda,NED,Nijmegen,4,0,1.665495753,0.930150807,114.2376175,9.871562958,1465.732544,1454.365723,1.016677618,1.050903082,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,42,Jo Jansen,22/01/1979,30/06/1983
04/11/1995,NED,NED,Breda,NED,Vitesse,2,2,1.467183709,1.325076818,80.79588318,-0.455412656,1528.116699,1593.078979,1.110995412,1.05747211,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,31,Wim Rijsbergen,01/07/1995,30/06/1997
16/05/1981,NED,NED,Breda,NED,PSV,0,2,1.078258991,1.764717937,110.7861404,-6.57930994,1479.015381,1719.80127,1.063561916,0.913576365,,31,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,42,Jo Jansen,22/01/1979,30/06/1983
24/11/2018,NED,NED,Breda,NED,Ajax,0,3,0.582049966,2.900676966,68.19786072,-1.968533993,1296.160522,1761.987671,1.019458771,1.048860788,,23,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,12,Mitchell van der Gaag,01/07/2018,18/03/2019
28/01/2012,NED,NED,Breda,NED,De Graafschap,1,1,1.866469622,0.888026595,107.645256,-5.180111408,1450.405273,1358.755249,1.077452302,0.966138542,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,19,John Karelse,01/07/2011,23/10/2012
05/10/2002,NED,NED,Breda,NED,PSV,2,2,1.11270535,1.509423256,103.1993408,2.399941206,1563.290283,1751.53064,0.995141387,1.001235247,,30,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,27,Henk ten Cate,01/07/2000,30/06/2003
01/10/1977,NED,NED,Breda,NED,Roda,0,1,1.300512791,0.999400496,126.7291107,-9.330353737,1518.891113,1596.301147,0.894478261,0.970186591,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,43,Hans Dorjee,01/07/1977,30/06/1979
25/09/1976,NED,NED,Breda,NED,Ajax,0,1,1.059853554,1.911178231,122.5643921,-4.288244724,1498.009888,1765.64209,0.985943735,0.984640896,,14,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,44,Bob Maaskant,01/07/1975,30/06/1977
18/08/1979,NED,NED,Breda,NED,Excelsior,1,1,1.842771888,0.7712394,120.4809341,-5.29411602,1522.069458,1437.797119,0.97659266,1,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,42,Jo Jansen,22/01/1979,30/06/1983
19/05/1979,NED,NED,Breda,NED,Venlo,2,0,1.952701688,0.796560347,120.6351166,4.348948002,1520.199219,1411.308228,0.953660011,1.080413222,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,42,Jo Jansen,22/01/1979,30/06/1983
04/10/2003,NED,NED,Breda,NED,Utrecht,1,2,1.664214492,0.969305038,100.5389557,-11.6942482,1557.646606,1512.427124,0.924859047,1.107211113,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,26,Ton Lokhoff,01/07/2003,30/12/2005
28/08/2004,NED,NED,Breda,NED,PSV,2,2,1.099993706,2.214293242,92.52783966,4.591500759,1549.048096,1813.985229,1.123399615,1.136934638,,14,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,26,Ton Lokhoff,01/07/2003,30/12/2005
04/03/1995,NED,NED,Breda,NED,Maastricht,2,1,1.91162169,1.070238709,92.28479767,4.581509113,1487.207275,1444.858154,1.135354519,1.166600943,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,32,Ronald Spelbos,01/01/1993,30/06/1995
04/02/2006,NED,NED,Breda,NED,Sparta Rotterdam,0,0,1.5235641,1.043351173,72.48588562,-2.874557018,1438.216553,1407.934204,1.126817226,0.920933545,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,24,Cees Lok,02/01/2006,23/04/2006
24/08/2024,NED,NED,Breda,NED,Utrecht,1,2,1.031802058,1.745554447,53.92326355,-4.608000755,1324.460571,1518.733521,1.016890407,1.024718285,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,0,Carl Hoefkens,01/07/2024,31/12/2028
23/08/2003,NED,NED,Breda,NED,Vitesse,2,0,1.508615494,0.856630325,105.2740936,6.48800993,1570.102661,1525.068726,0.896585882,0.941944838,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,26,Ton Lokhoff,01/07/2003,30/12/2005
08/04/2006,NED,NED,Breda,NED,Nijmegen,2,1,1.341751933,1.237104774,79.36022949,7.919670105,1434.605713,1509.420654,1.098775744,0.970927477,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,24,Cees Lok,02/01/2006,23/04/2006
08/11/2003,NED,NED,Breda,NED,Alkmaar,1,2,1.54353559,1.085185051,98.1881485,-10.06132221,1550.797485,1564.060059,0.929944396,1.136714697,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,26,Ton Lokhoff,01/07/2003,30/12/2005
05/02/1977,NED,NED,Breda,NED,PSV,1,2,1.175372481,1.601000547,122.6659317,-5.639524937,1535.603638,1744.366455,0.981063306,1.009942293,,23,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,44,Bob Maaskant,01/07/1975,30/06/1977
10/04/1999,NED,NED,Breda,NED,Roda,0,0,1.171173096,1.641153932,87.54953003,2.603315592,1373.544067,1553.672729,1.023287416,1.07099092,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,28,Kees Zwamborn,23/03/1999,30/06/2000
18/10/2014,NED,NED,Breda,NED,Den Haag,1,1,1.588103533,1.282181501,87.64102936,-1.670235634,1362.602173,1391.664429,1.071941376,1.163085222,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,16,Eric Hellemons,13/10/2014,01/01/2015
23/12/2006,NED,NED,Breda,NED,Den Haag,2,2,1.751128316,1.017029762,85.54067993,-4.112008572,1448.35144,1382.043457,1.08792448,1.039241552,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,22,Ernie Brandts,01/07/2006,30/06/2008
17/02/2018,NED,NED,Breda,NED,Alkmaar,1,3,1.014149904,1.85085845,67.36911774,-6.047739506,1301.505005,1521.541382,0.993377507,1.148716569,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,13,Stijn Vreven,01/01/2017,30/06/2018
